x,y,z
[-1.03010277 -0.96266499  4.21389797],"Aruco, [1]"
x,y,z
[-1.00956184 -1.15287309  4.20989745],n-fold
[-0.99972735 -0.95173498  4.14980743],"Aruco, [1]"
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
x,y,z
[-0.76812037 -1.59560268  4.31326091],"Aruco, [3]"
x,y,z
[-0.72393923 -1.56599952  4.24475386],"Aruco, [3]"
x,y,z
[-0.71501461 -1.53161654  4.18985747],"Aruco, [3]"
x,y,z
[-0.75408197 -1.55440732  4.31685922],"Aruco, [3]"
x,y,z
[-0.73815847 -1.55596305  4.27516022],"Aruco, [3]"
x,y,z
[-0.74849991 -1.53910954  4.19164966],"Aruco, [3]"
x,y,z
[-0.79900627 -1.53813542  4.19629396],"Aruco, [3]"
x,y,z
[-0.87672434 -1.62449425  4.41062736],"Aruco, [3]"
x,y,z
[-0.6670527  -1.55884013  4.08005584],n-fold
[-0.90486698 -1.63236211  4.40034128],"Aruco, [3]"
x,y,z
[-0.9378366  -1.63063969  4.37327713],"Aruco, [3]"
x,y,z
[-0.7231977  -1.58850972  4.11268551],n-fold
[-0.61838768 -0.40080455  3.80332451],"Aruco, [8]"
[-0.96396232 -1.66283882  4.42454718],"Aruco, [3]"
x,y,z
[-0.7165364  -1.58920146  4.08030033],n-fold
[-0.62410527 -0.41297589  3.80949236],"Aruco, [8]"
[-0.95057584 -1.65303114  4.36106362],"Aruco, [3]"
x,y,z
[-0.73169511 -1.59473116  4.09143481],n-fold
[-0.64510191 -0.41804433  3.82205372],"Aruco, [8]"
[-0.97150928 -1.66787992  4.39222198],"Aruco, [3]"
x,y,z
[-0.74546159 -1.59971227  4.09679528],n-fold
[-0.66660037 -0.42489286  3.83855049],"Aruco, [8]"
[-0.98469767 -1.67200236  4.39113652],"Aruco, [3]"
x,y,z
[-0.73858819 -1.60057624  4.09013033],n-fold
[-0.66927458 -0.42848443  3.84484405],"Aruco, [8]"
[-0.98310339 -1.68353713  4.41070119],"Aruco, [3]"
x,y,z
[-0.76593366 -1.61294369  4.11530063],n-fold
[-0.6995906  -0.43784165  3.86083693],"Aruco, [8]"
[-1.00944504 -1.69370818  4.42617311],"Aruco, [3]"
x,y,z
[-0.72343448 -0.45363685  3.88264683],"Aruco, [8]"
[-1.01852499 -1.69341068  4.3932877 ],"Aruco, [3]"
x,y,z
[-0.79613354 -1.63381762  4.1065962 ],n-fold
[-0.729589   -0.45767731  3.79159359],"Aruco, [8]"
[-1.05763064 -1.74026009  4.47345277],"Aruco, [3]"
x,y,z
[-0.76755104 -0.48673306  3.83915902],"Aruco, [8]"
[-1.08284094 -1.7619492   4.47817386],"Aruco, [3]"
x,y,z
[-0.83954015 -0.54022398  3.89836928],"Aruco, [8]"
[-1.14702828 -1.82386896  4.52461217],"Aruco, [3]"
x,y,z
[-0.61618617 -1.11611668  3.79123176],"Aruco, [2]"
[-0.94608981 -0.6142208   4.08893886],"Aruco, [8]"
[-1.18297441 -1.82938847  4.42599992],"Aruco, [3]"
x,y,z
[-0.96746992 -1.76590598  4.13877843],n-fold
[-0.8094749  -0.6388208   4.09796594],n-fold
[-0.69114498 -1.20548913  4.02154578],"Aruco, [2]"
[-1.04718149 -0.67956858  4.34078792],"Aruco, [8]"
[-1.20570622 -1.83283413  4.37437297],"Aruco, [3]"
x,y,z
[-0.72781799 -1.1616179   3.80206708],"Aruco, [2]"
[-1.22959618 -1.78897708  4.19934103],"Aruco, [3]"
x,y,z
[-1.34248334 -1.83346518  4.28758126],"Aruco, [3]"
x,y,z
[-0.95527187 -1.29065681  4.22455434],"Aruco, [2]"
[-1.41552199 -1.863918    4.37413705],"Aruco, [3]"
[-1.36911068 -0.76687017  4.61765528],"Aruco, [8]"
x,y,z
[-0.57893541 -1.62235743  3.65726756],"Aruco, [0]"
[-0.99086307 -1.23763055  4.13072777],"Aruco, [2]"
[-1.43463773 -1.80176418  4.28074368],"Aruco, [3]"
[-1.41592444 -0.73130222  4.54431659],"Aruco, [8]"
x,y,z
[-0.66235519 -0.5152834   3.80736086],"Aruco, [1]"
[-0.71051554 -1.58428531  3.79534897],"Aruco, [0]"
[-1.11189192 -1.1530913   4.11565713],"Aruco, [2]"
[-1.47107347 -0.59399611  4.22541073],"Aruco, [8]"
[-1.52746119 -1.70688853  4.22954965],"Aruco, [3]"
x,y,z
